,GSV_ID,Person,Bike,HeavyV,LightV,Facade,WindowOpening,Road,Sidewalk,StreetFurniture,GreeneryTree,GreeneryGrass,Sky,Nature
6236,GXzC2IFbeKbLg8PzLR62OA,0.0,0.0,0.0,0.0,0.13,0.0,0.21,0.05,0.0,0.45,0.06,0.06,0.0
6237,ostDxQvt9R9jd5d3E7VLLA,0.0,0.0,0.0,0.02,0.08,0.0,0.24,0.01,0.01,0.28,0.07,0.2,0.01
6238,oS9sSZLj6sdbwtqgi-Z1DA,0.0,0.0,0.0,0.01,0.0,0.0,0.29,0.0,0.0,0.16,0.08,0.4,0.0
6239,aw8JDlHMXjjdCclDbNrYOg,0.0,0.0,0.0,0.01,0.25,0.0,0.26,0.01,0.0,0.0,0.06,0.25,0.0
6240,lssICsNI5G5uOPVOwfSTYg,0.0,0.0,0.0,0.0,0.49,0.0,0.22,0.12,0.0,0.06,0.01,0.09,0.0
6241,DQlSn2gmXQBni-FtVEBAmA,0.0,0.0,0.0,0.0,0.02,0.0,0.26,0.01,0.0,0.17,0.09,0.39,0.02
6242,LbPJj-ZI94E4Avx4mI-zoA,0.0,0.0,0.0,0.01,0.32,0.0,0.28,0.07,0.0,0.14,0.01,0.12,0.0
6243,4YHmh71ivnBiWlbfJlWGLQ,0.0,0.0,0.0,0.04,0.35,0.0,0.15,0.04,0.0,0.08,0.17,0.16,0.0
6244,CPfRBv2LxvAySoKr3lJlMg,0.0,0.0,0.0,0.02,0.41,0.0,0.33,0.06,0.0,0.09,0.0,0.08,0.0
6245,goaBRVr8u_hghXqGidP2jg,0.0,0.0,0.0,0.05,0.0,0.0,0.36,0.02,0.0,0.17,0.02,0.34,0.01
6246,E1vSa8r-yra8tkTcyaHNVQ,0.0,0.0,0.0,0.01,0.03,0.0,0.2,0.0,0.0,0.44,0.05,0.12,0.0
6247,Se2oABYxVXuHXlyp8-JcGQ,0.0,0.0,0.0,0.03,0.28,0.0,0.25,0.06,0.0,0.06,0.05,0.24,0.0
6248,jJBsHv4wWTZ5ZAFiJxBiuA,0.0,0.0,0.0,0.03,0.29,0.01,0.19,0.12,0.0,0.27,0.02,0.06,0.0
6249,Yf2KGmyu2dFyMcwsdQPU4A,0.0,0.0,0.0,0.03,0.22,0.0,0.21,0.07,0.0,0.28,0.15,0.02,0.0
6250,GJA0GcOgaDYkFLq2JNCLQw,0.0,0.0,0.0,0.0,0.14,0.0,0.17,0.15,0.0,0.23,0.08,0.19,0.0
6251,8FOHilrumKcUyCrCI6_h7g,0.0,0.0,0.0,0.04,0.44,0.0,0.28,0.1,0.0,0.01,0.0,0.12,0.0
6252,n7Xd5DFZ8nvZJJc1jtuecA,0.0,0.0,0.0,0.07,0.33,0.0,0.14,0.05,0.0,0.3,0.04,0.04,0.01
6253,3D3G0E0zmgylQ0zNeUiczw,0.0,0.0,0.0,0.09,0.36,0.0,0.2,0.06,0.0,0.16,0.0,0.1,0.0
6254,fd7aVbnbL6P_TiGw-a2zSA,0.0,0.0,0.0,0.03,0.36,0.0,0.17,0.08,0.01,0.18,0.04,0.1,0.0
6255,pCstkJiEUOeSGimhx0fO0g,0.0,0.0,0.0,0.04,0.4,0.0,0.21,0.04,0.0,0.07,0.05,0.17,0.0
6256,iRXe2B4MGnJvTKzMtUEGkA,0.0,0.0,0.0,0.0,0.12,0.0,0.31,0.0,0.0,0.1,0.02,0.37,0.0
6257,wJzZefM2Eg_Tqr1QnYh33Q,0.0,0.0,0.0,0.02,0.55,0.0,0.12,0.14,0.0,0.01,0.0,0.15,0.0
6258,mDF9C8kV3HAG-aSMaQutJg,0.02,0.01,0.0,0.05,0.45,0.0,0.2,0.19,0.01,0.0,0.0,0.06,0.0
6259,442TEOuR4pmUeRdcF6ak7g,0.0,0.0,0.0,0.02,0.3,0.0,0.33,0.02,0.0,0.04,0.06,0.2,0.0
6260,nJxJMdMGuN4gvUYsoeOKXA,0.0,0.0,0.0,0.02,0.09,0.0,0.38,0.01,0.02,0.06,0.01,0.36,0.0
6261,SYeEkaFtuxBE4PePct6w9w,0.0,0.0,0.0,0.03,0.07,0.0,0.25,0.01,0.0,0.26,0.15,0.18,0.01
6262,afNDstjMdl2hozb-57J_HA,0.0,0.0,0.0,0.15,0.27,0.0,0.22,0.01,0.0,0.1,0.02,0.16,0.0
6263,CJ48_mF8Fpv0oA2XERw7uw,0.0,0.0,0.0,0.01,0.32,0.0,0.28,0.08,0.02,0.0,0.0,0.26,0.0
6264,VE7ME3ZoebQ03KMzQCXAAA,0.0,0.0,0.01,0.05,0.13,0.0,0.21,0.09,0.0,0.23,0.01,0.18,0.0
6265,4oPNtykIrGOCXV2PpyMLEQ,0.0,0.0,0.01,0.05,0.46,0.0,0.21,0.07,0.01,0.08,0.0,0.08,0.0
6266,5t4K6zWA3zjCDIyWMuEaoQ,0.0,0.0,0.0,0.09,0.34,0.0,0.23,0.04,0.0,0.1,0.02,0.15,0.0
6267,I9fVzJ_I1qyPhMieNQRplA,0.0,0.0,0.0,0.11,0.39,0.0,0.13,0.02,0.0,0.1,0.0,0.18,0.0
6268,v3d5tNfaSpKO0cYq571W2A,0.01,0.0,0.06,0.06,0.46,0.0,0.22,0.07,0.01,0.07,0.0,0.04,0.0
6269,sjx0aOhkORRNv8yQ-0JdLA,0.0,0.0,0.0,0.0,0.2,0.0,0.26,0.16,0.01,0.24,0.01,0.11,0.0
6270,xF3CQpog4T8T6sq3zGqU9g,0.0,0.0,0.0,0.05,0.32,0.0,0.26,0.06,0.02,0.08,0.01,0.18,0.0
6271,AyWUx1WtDpFttCza2YDAvQ,0.0,0.0,0.0,0.06,0.0,0.0,0.19,0.0,0.01,0.27,0.05,0.31,0.0
6272,D8_CHiL-ixCnZipyF3kj0g,0.01,0.0,0.0,0.0,0.25,0.0,0.28,0.05,0.02,0.1,0.01,0.24,0.0
6273,vA5ObAVUzPzf_e3BKN6LTA,0.0,0.0,0.02,0.05,0.1,0.0,0.32,0.03,0.0,0.11,0.05,0.32,0.0
6274,CAoSLEFGMVFpcE1CejlueldBYjZqX19mZ3J4bEtZT3pRV3dLdDU1ZXlTRFhfcXRj,0.0,0.0,0.0,0.12,0.22,0.0,0.28,0.03,0.01,0.13,0.02,0.19,0.0
6275,LJ-jiQSwRV3TH7HZUOytIw,0.0,0.0,0.0,0.03,0.31,0.0,0.21,0.05,0.0,0.08,0.08,0.19,0.0
6276,jk52O4M8HfJ9naw7kgx6YA,0.0,0.0,0.0,0.01,0.51,0.0,0.16,0.09,0.01,0.04,0.0,0.17,0.0
6277,g9xsEcAN0cC1i94vP_5Vow,0.0,0.0,0.0,0.01,0.34,0.0,0.2,0.09,0.0,0.1,0.01,0.16,0.0
6278,LkE5pe2C8ilYdnLNDNzxsA,0.0,0.0,0.0,0.07,0.07,0.0,0.31,0.01,0.03,0.07,0.0,0.33,0.0
6279,LM7EyYJ00dgmE9dtLl9J0Q,0.01,0.0,0.0,0.03,0.28,0.0,0.16,0.14,0.0,0.11,0.05,0.12,0.0
6280,8ky9f3gGbBh7KwKcisqUwA,0.0,0.0,0.0,0.11,0.25,0.0,0.2,0.05,0.04,0.07,0.03,0.23,0.0
6281,yu4y_phQvcDB9E4TLbi6iA,0.01,0.0,0.08,0.05,0.36,0.0,0.29,0.07,0.03,0.05,0.0,0.06,0.0
6282,gRwic571PcIjwPEL_6GCuA,0.01,0.0,0.0,0.11,0.33,0.0,0.27,0.01,0.02,0.02,0.0,0.23,0.0
6283,lzcRpvt_td_MKSLALIuMAg,0.0,0.0,0.0,0.06,0.19,0.0,0.3,0.06,0.0,0.22,0.04,0.12,0.0
6284,imcYZtPQH5v4niY9TwuLmg,0.0,0.0,0.0,0.03,0.13,0.0,0.33,0.04,0.0,0.14,0.04,0.25,0.0
6285,T5dIFi4r4FgUTLucSdLvuw,0.0,0.01,0.0,0.05,0.42,0.0,0.24,0.06,0.03,0.05,0.0,0.08,0.0
6286,o7kzZHylj5mkIj1o3nvvGw,0.0,0.0,0.0,0.01,0.27,0.0,0.33,0.0,0.0,0.0,0.0,0.29,0.0
6287,PyrcXfBhmd2Iy5nQbhPQvw,0.0,0.0,0.0,0.1,0.05,0.0,0.34,0.01,0.01,0.08,0.02,0.37,0.0
6288,yS1OxNqkTP47BpEhmEcQrQ,0.0,0.0,0.0,0.05,0.55,0.03,0.18,0.04,0.01,0.01,0.0,0.03,0.0
6289,9Cv2An8kx1og_bifjVP5hA,0.0,0.0,0.0,0.04,0.16,0.0,0.32,0.03,0.05,0.22,0.01,0.14,0.0
6290,BxANevxm0gmYEOTEYz8YJw,0.0,0.0,0.0,0.02,0.33,0.0,0.21,0.14,0.01,0.12,0.0,0.13,0.0
6291,z78OdDvrVaM1fO7ACS4FKQ,0.0,0.0,0.0,0.01,0.12,0.0,0.19,0.07,0.0,0.22,0.14,0.18,0.0
6292,idN7niMM2Jk3_6R1q7dG2w,0.0,0.01,0.0,0.06,0.41,0.0,0.18,0.08,0.06,0.12,0.01,0.06,0.0
6293,peLHt4k7noOV3enG6muAAw,0.0,0.0,0.0,0.02,0.34,0.0,0.35,0.04,0.0,0.04,0.0,0.2,0.0
6294,4e7P9ZvQEhUl0YvWB9tv4A,0.0,0.0,0.0,0.06,0.06,0.0,0.29,0.06,0.02,0.16,0.02,0.3,0.0
6295,k5jY7uh3yvYn8EdhP5KrFg,0.0,0.0,0.0,0.04,0.32,0.0,0.23,0.09,0.0,0.11,0.03,0.15,0.0
6296,kW_mSrG-Fmqm8YB6mBNs6Q,0.0,0.0,0.0,0.01,0.26,0.0,0.18,0.09,0.01,0.28,0.07,0.05,0.0
6297,ETemgrQaKhfEzUuYc7YEmw,0.0,0.0,0.0,0.02,0.09,0.0,0.22,0.01,0.0,0.28,0.19,0.18,0.0
6298,VZxoWCEAzWnyZozi575RvQ,0.0,0.0,0.0,0.03,0.5,0.0,0.18,0.15,0.0,0.04,0.03,0.06,0.0
6299,so4BmZt1gVmpV4HcM5lJdg,0.0,0.0,0.0,0.08,0.14,0.0,0.26,0.01,0.01,0.19,0.03,0.26,0.0
6300,0pzKgixrFTffiV9Ca88yLw,0.0,0.0,0.0,0.01,0.46,0.0,0.33,0.06,0.02,0.07,0.0,0.04,0.0
6301,cGlGuwpxKNT9t1IMQL6CEw,0.0,0.0,0.0,0.05,0.49,0.0,0.13,0.11,0.0,0.15,0.01,0.02,0.0
6302,zDCWwzcg_TYnTlGtXQkrGQ,0.0,0.0,0.0,0.05,0.1,0.0,0.17,0.04,0.0,0.27,0.01,0.17,0.0
6303,XMS7MvzpmLUvbcgINN8gvQ,0.0,0.0,0.0,0.01,0.38,0.0,0.26,0.04,0.02,0.03,0.0,0.22,0.0
6304,XHRppOoAlQIfH1Or_GeCOA,0.01,0.0,0.0,0.06,0.39,0.0,0.31,0.04,0.01,0.06,0.0,0.11,0.0
6305,FiVCtClz59cNfX0wfmwxJw,0.0,0.0,0.0,0.03,0.28,0.0,0.28,0.06,0.01,0.15,0.04,0.15,0.0
6306,5HLr3uRyMpV5YLE5pKT0_A,0.0,0.0,0.0,0.03,0.19,0.0,0.24,0.02,0.0,0.2,0.01,0.17,0.0
6307,09UTAI6-jIS7L8oPnp_c9w,0.0,0.0,0.0,0.03,0.24,0.0,0.29,0.05,0.0,0.22,0.03,0.12,0.0
6308,8YkeNShIE32TcBJXY-aQ2w,0.0,0.0,0.0,0.05,0.29,0.0,0.26,0.1,0.01,0.03,0.01,0.24,0.0
6309,2zCjHk76cCbNyohX6oytZQ,0.0,0.0,0.0,0.0,0.3,0.0,0.15,0.0,0.0,0.01,0.0,0.18,0.01
6310,sNSDB3Mqb2XR6ioJ-tGluQ,0.0,0.0,0.0,0.1,0.24,0.0,0.3,0.06,0.0,0.07,0.0,0.22,0.0
6311,v2f-ygAKFqbLdOzN7TskCw,0.0,0.0,0.0,0.03,0.28,0.0,0.23,0.09,0.01,0.13,0.06,0.15,0.0
6312,njB4Gl8Cp9b3Z8_rxutWFA,0.01,0.0,0.0,0.01,0.23,0.0,0.2,0.09,0.01,0.23,0.01,0.1,0.0
6313,eJJBcQDygrGCOvV_uKnm1A,0.0,0.0,0.0,0.04,0.07,0.0,0.2,0.01,0.0,0.15,0.16,0.3,0.0
6314,vaF3oB6OU33q4hG9xf9v_Q,0.0,0.0,0.0,0.0,0.21,0.0,0.23,0.06,0.01,0.04,0.03,0.32,0.0
6315,-UNWOx5uWoXsw1lDy93bRw,0.0,0.0,0.0,0.03,0.09,0.0,0.36,0.03,0.02,0.15,0.05,0.26,0.0
6316,mT7vd_lw8Ejvycm8RRm3iw,0.0,0.0,0.0,0.05,0.33,0.0,0.29,0.07,0.0,0.02,0.03,0.19,0.0
6317,449jvpJsjYwhCHg9Nc2eHQ,0.0,0.0,0.08,0.03,0.41,0.0,0.28,0.05,0.01,0.03,0.0,0.08,0.0
6318,JmQiMXnkPoKMJ61caTMMDw,0.0,0.0,0.0,0.16,0.51,0.0,0.17,0.03,0.0,0.06,0.0,0.06,0.0
6319,mHsVIsBnURmAL2JsNNHKlQ,0.0,0.0,0.0,0.03,0.45,0.0,0.19,0.08,0.01,0.1,0.0,0.11,0.0
6320,Q3ovEWMD46cNrHIhf-CUmw,0.0,0.0,0.0,0.01,0.23,0.0,0.27,0.09,0.0,0.31,0.01,0.03,0.0
6321,FwHjttoT2rQWnh_Sd1o0IQ,0.0,0.0,0.0,0.03,0.04,0.0,0.38,0.01,0.01,0.26,0.01,0.23,0.0
6322,Se_532wKOpdj73Lg2QD0Tg,0.0,0.0,0.0,0.02,0.28,0.0,0.22,0.1,0.01,0.13,0.02,0.18,0.0
6323,7wAAiUiAAbfEm7ElwYDQdw,0.0,0.0,0.0,0.02,0.27,0.0,0.26,0.07,0.01,0.07,0.02,0.21,0.0
6324,wANnukb8lr-1dnQQ4tX4DA,0.0,0.0,0.0,0.07,0.36,0.0,0.18,0.01,0.0,0.19,0.09,0.08,0.0
6325,4dJAqUhDbQQA9Olq6Hhk0g,0.0,0.0,0.0,0.06,0.1,0.0,0.22,0.14,0.0,0.21,0.01,0.23,0.0
6326,ilkfuWfDi4o_9_DP8xLzvA,0.0,0.0,0.0,0.03,0.08,0.0,0.24,0.02,0.01,0.43,0.01,0.1,0.0
6327,S2xvrKnjnU2zU3CbTQS7zA,0.0,0.0,0.0,0.11,0.44,0.0,0.22,0.03,0.0,0.07,0.0,0.07,0.0
6328,e-NUoTnX6zs6W6mIi6yV2A,0.01,0.0,0.0,0.02,0.4,0.0,0.32,0.05,0.0,0.11,0.0,0.04,0.0
6329,4n1-a5wDR944L2jIl36wVQ,0.0,0.0,0.0,0.01,0.17,0.0,0.27,0.07,0.01,0.16,0.06,0.23,0.0
6330,9az9dp_1ZupQST389kg3Rw,0.0,0.0,0.0,0.03,0.15,0.0,0.19,0.1,0.01,0.27,0.06,0.15,0.0
6331,xqY3Y786OgkhTjr4yxoUBA,0.0,0.0,0.0,0.06,0.05,0.0,0.23,0.0,0.0,0.32,0.04,0.13,0.0
6332,3Zsgg486xK2MXRfXPlAWCA,0.0,0.0,0.0,0.0,0.26,0.0,0.28,0.05,0.01,0.22,0.02,0.13,0.0
6333,gaRVUcFUUR7mJoDp0tFfCg,0.0,0.0,0.0,0.01,0.57,0.0,0.17,0.13,0.01,0.05,0.0,0.06,0.0
6334,EWRaBzPXPQlAjCA0kLqBLA,0.0,0.0,0.0,0.09,0.46,0.0,0.21,0.01,0.0,0.01,0.01,0.18,0.0
6335,u-75f9DBdrNXcVfXD13V5w,0.0,0.0,0.0,0.0,0.11,0.0,0.13,0.11,0.0,0.37,0.12,0.07,0.0
6336,dVg1vTuSwTh6Sqp7udUu1A,0.0,0.0,0.0,0.18,0.33,0.0,0.08,0.01,0.0,0.12,0.13,0.11,0.0
6337,oqXiZka9OD5EaM4lGUwLcA,0.0,0.0,0.0,0.05,0.24,0.0,0.27,0.07,0.0,0.07,0.04,0.25,0.0
6338,0MSoleM21qzSiZ0goWtGrg,0.01,0.0,0.0,0.0,0.3,0.01,0.2,0.17,0.0,0.2,0.0,0.06,0.0
6339,MVcGipORHFUC_lnBf9vjFw,0.0,0.01,0.0,0.12,0.54,0.0,0.09,0.04,0.0,0.06,0.0,0.12,0.0
6340,D6crOp3YdTo9nnrel2ry4w,0.0,0.0,0.0,0.05,0.06,0.0,0.19,0.0,0.0,0.05,0.0,0.2,0.0
6341,7pjXJdDpMR21XY8zUw7GYg,0.0,0.0,0.0,0.05,0.1,0.0,0.24,0.06,0.01,0.19,0.05,0.25,0.0
6342,8-q-gwalCDQIgSmhKlYrcQ,0.0,0.0,0.0,0.02,0.2,0.0,0.23,0.1,0.0,0.23,0.0,0.11,0.0
6343,JBWsfZiDZ3inV8OiinsICw,0.0,0.0,0.0,0.07,0.38,0.0,0.27,0.02,0.01,0.02,0.02,0.18,0.0
6344,ZQADVGQ-JSVeJSnp47Fy_w,0.0,0.0,0.0,0.04,0.12,0.0,0.39,0.01,0.0,0.12,0.02,0.3,0.0
6345,NQyLA_Qs_gIOz6JSy55zoA,0.0,0.0,0.0,0.07,0.01,0.0,0.37,0.0,0.01,0.18,0.02,0.32,0.0
6346,qO742aJqSYwtfLEi0VyMZw,0.01,0.0,0.0,0.07,0.21,0.0,0.24,0.04,0.0,0.27,0.02,0.1,0.0
6347,6wUVUqtrUfef4VUgpet27Q,0.0,0.0,0.0,0.04,0.32,0.0,0.27,0.09,0.0,0.23,0.02,0.01,0.0
6348,pUxOdx7h3HwiZtggAAxsdg,0.0,0.0,0.0,0.0,0.33,0.0,0.15,0.08,0.0,0.07,0.17,0.17,0.0
6349,V5w9mdiiX_MZ-OfRSgW7ww,0.0,0.0,0.0,0.05,0.29,0.0,0.16,0.09,0.0,0.02,0.05,0.32,0.0
6350,i8i7sZlYvylMqyvgMZZPxQ,0.0,0.0,0.0,0.08,0.36,0.0,0.17,0.02,0.0,0.09,0.07,0.14,0.0
6351,NNuuVkZ4BbGghDhW-bMhVQ,0.01,0.0,0.0,0.06,0.54,0.0,0.16,0.11,0.03,0.0,0.0,0.09,0.0
6352,Nf0V8BniNyI_OGTk7pddIw,0.01,0.0,0.0,0.02,0.33,0.0,0.31,0.1,0.01,0.03,0.0,0.18,0.0
6353,oBqXi9HYVsQgf0Reh8vm2g,0.0,0.0,0.0,0.03,0.3,0.0,0.2,0.1,0.0,0.06,0.03,0.21,0.0
6354,DDcUZX92QspHu9nOCbuczA,0.0,0.0,0.0,0.04,0.1,0.0,0.39,0.0,0.01,0.01,0.0,0.38,0.0
6355,zdiUyovMBomj-KuGNVe_Ag,0.0,0.0,0.0,0.02,0.04,0.0,0.13,0.07,0.0,0.12,0.28,0.21,0.0
6356,zvyEVjl9utzeufv4dmlO9A,0.0,0.0,0.01,0.05,0.47,0.0,0.17,0.06,0.01,0.01,0.03,0.13,0.0
6357,IMwkmOJfQXa8e4k9GHQOlg,0.01,0.0,0.0,0.16,0.47,0.0,0.14,0.0,0.0,0.12,0.07,0.01,0.0
6358,98Kyt7MIqHoQOMW5yDuFog,0.0,0.0,0.01,0.04,0.23,0.0,0.23,0.1,0.0,0.07,0.04,0.23,0.0
6359,TxMKQzIXbMxnuVzpOIyGZQ,0.0,0.0,0.0,0.01,0.2,0.0,0.28,0.09,0.01,0.22,0.02,0.14,0.0
6360,KO_oXPPbVvkp3xWzUEUq4w,0.0,0.0,0.0,0.01,0.49,0.0,0.29,0.08,0.0,0.02,0.01,0.07,0.0
6361,UtCAh_HNMyzSqQbtEe9yTA,0.0,0.0,0.0,0.04,0.38,0.0,0.15,0.13,0.0,0.03,0.05,0.18,0.0
6362,egJ3-rhP7Yr2j9O7Boc-Rg,0.0,0.0,0.0,0.12,0.28,0.0,0.29,0.01,0.01,0.04,0.05,0.2,0.0
6363,tmEfNgt6NsHDyrmtRvDFLA,0.0,0.0,0.0,0.03,0.32,0.0,0.19,0.11,0.0,0.07,0.08,0.18,0.0
6364,lb_PTXcXLJgEpZrw4DghZA,0.0,0.0,0.0,0.01,0.02,0.0,0.32,0.03,0.01,0.46,0.05,0.06,0.0
6365,P9IEOXWLKruDHFbtFOAsVQ,0.0,0.0,0.0,0.03,0.04,0.0,0.3,0.03,0.0,0.28,0.03,0.21,0.0
6366,Uocd3y7A47LsJCpgbGf25A,0.0,0.0,0.01,0.06,0.2,0.0,0.2,0.15,0.02,0.18,0.0,0.15,0.0
6367,B2U0EMCE7rfFq-4PjFndtQ,0.0,0.0,0.0,0.03,0.3,0.0,0.29,0.11,0.01,0.02,0.0,0.24,0.0
6368,UVD7ZpHKO27lpbB1hhB8tg,0.0,0.01,0.0,0.0,0.23,0.0,0.17,0.08,0.0,0.17,0.03,0.15,0.0
6369,twahuhsxk_ZkGyxzjN4DHA,0.0,0.0,0.0,0.0,0.04,0.0,0.17,0.03,0.0,0.33,0.03,0.2,0.0
6370,2o66koZa5oLFOB9gfg62lQ,0.0,0.0,0.0,0.01,0.07,0.0,0.23,0.03,0.0,0.33,0.17,0.13,0.0
6371,oC81v5rL2mosym0f7jlDWA,0.0,0.0,0.0,0.07,0.49,0.0,0.18,0.05,0.01,0.02,0.02,0.13,0.0
6372,X4amoBQ_HNInaF7w003Wdw,0.0,0.0,0.0,0.0,0.2,0.0,0.15,0.1,0.0,0.17,0.03,0.15,0.0
6373,FLs07BugpgKPvNHSsUBQHg,0.0,0.0,0.0,0.03,0.49,0.0,0.18,0.15,0.0,0.13,0.0,0.02,0.0
6374,G-8TFpZSuBVPn07WLlmu0Q,0.0,0.0,0.0,0.06,0.27,0.0,0.3,0.03,0.0,0.17,0.02,0.11,0.0
6375,F2b_o6ptuQAj-rajblCzIQ,0.0,0.0,0.0,0.05,0.23,0.0,0.14,0.04,0.0,0.11,0.14,0.24,0.0
6376,BudFANiGye3TjHJmmB6hvg,0.0,0.0,0.0,0.02,0.37,0.0,0.17,0.2,0.01,0.06,0.0,0.14,0.0
6377,POVNyvij_hBMolnyGdkHcw,0.0,0.0,0.0,0.03,0.43,0.0,0.15,0.11,0.0,0.13,0.04,0.09,0.0
6378,V9mi9cRUawIqz9rgcUnwFw,0.0,0.0,0.0,0.13,0.33,0.0,0.18,0.02,0.0,0.16,0.02,0.11,0.0
6379,Ee7aPxeJ8DPKaB7776HD2g,0.0,0.0,0.0,0.01,0.33,0.0,0.28,0.07,0.0,0.07,0.0,0.16,0.0
6380,ooT9uFtXMue9BeWwvueXAA,0.0,0.0,0.0,0.01,0.64,0.0,0.17,0.12,0.01,0.02,0.0,0.04,0.0
6381,CAoSLEFGMVFpcFBDX1g2YmNWZnU5WFhKdlZnT1ZKR3FjOHpYeDF1eHlZWXQzRk9Q,0.02,0.0,0.0,0.01,0.58,0.0,0.15,0.16,0.01,0.0,0.0,0.06,0.0
6382,aQqxsfc35D_Z1yxTu0IuCA,0.01,0.0,0.01,0.06,0.46,0.0,0.23,0.07,0.0,0.08,0.0,0.04,0.0
6383,2QXJ55nc38NLnejHB9i9Ig,0.0,0.0,0.0,0.02,0.06,0.0,0.3,0.03,0.01,0.17,0.02,0.31,0.0
6384,qIxhXsJmAKYQJocR_5k8oA,0.0,0.0,0.0,0.01,0.08,0.0,0.29,0.07,0.0,0.34,0.01,0.16,0.0
6385,0DcpXpW46aHTHJJQ043bkA,0.0,0.0,0.0,0.06,0.36,0.0,0.23,0.06,0.01,0.15,0.01,0.11,0.0
6386,td0hii6TTTOkQa7uFB8Xyg,0.0,0.0,0.0,0.02,0.06,0.0,0.13,0.06,0.0,0.32,0.14,0.2,0.0
6387,iWLho82Xl-6TAuCqIiohxQ,0.0,0.0,0.0,0.04,0.22,0.0,0.19,0.14,0.01,0.14,0.06,0.18,0.0
6388,ITVREoff8kTYVMJIAIVcng,0.0,0.0,0.0,0.05,0.44,0.0,0.27,0.07,0.01,0.04,0.0,0.11,0.0
6389,nWm-oZax-bROFeBlFKhHEQ,0.0,0.0,0.0,0.02,0.5,0.0,0.23,0.11,0.0,0.03,0.0,0.09,0.0
6390,Q5SJaaqZVvILahHc2dXeuA,0.0,0.0,0.0,0.05,0.36,0.0,0.25,0.08,0.0,0.03,0.0,0.18,0.0
6391,hCxciJWjs9sktvgn6r1amw,0.0,0.0,0.0,0.02,0.22,0.0,0.15,0.08,0.0,0.07,0.14,0.28,0.0
6392,xMSdPS6-mr9rycZjNYItLA,0.0,0.0,0.0,0.09,0.2,0.0,0.24,0.08,0.0,0.22,0.0,0.12,0.0
6393,HU4gcdjIqZClXwGmOI1Ofw,0.02,0.0,0.0,0.02,0.39,0.0,0.22,0.14,0.0,0.05,0.0,0.16,0.0
6394,_88rIBfGiRTK3I_EtNzPug,0.0,0.0,0.0,0.03,0.12,0.0,0.19,0.04,0.0,0.36,0.07,0.11,0.0
6395,CAoSLEFGMVFpcE5VdEhQYjlNM0RCUHRTOHRSeWo2OGdtaFpnX3dnMkxGSDIzbjZP,0.08,0.0,0.0,0.0,0.52,0.01,0.0,0.03,0.02,0.0,0.0,0.01,0.0
6396,DDIOu2QKvBfZEC7EWSTYBg,0.01,0.0,0.0,0.02,0.44,0.0,0.23,0.11,0.01,0.02,0.0,0.15,0.0
6397,mpMnIOMpmohRyc1VnZpLxg,0.0,0.0,0.0,0.04,0.0,0.0,0.25,0.0,0.01,0.27,0.13,0.25,0.04
6398,othr4zKslyskv9doJfqewA,0.0,0.0,0.0,0.01,0.34,0.0,0.28,0.07,0.0,0.09,0.04,0.14,0.0
6399,BRqFU26C0E9rkzOpdUekyg,0.0,0.0,0.0,0.02,0.07,0.0,0.28,0.0,0.01,0.08,0.13,0.36,0.0
6400,oH4KnB8CzkraWN3Ys4cEEA,0.0,0.0,0.0,0.05,0.02,0.0,0.15,0.0,0.0,0.13,0.06,0.35,0.13
6401,sbHCXZXF_RkpRpO-gB_UiQ,0.0,0.0,0.01,0.02,0.02,0.0,0.31,0.02,0.02,0.21,0.01,0.31,0.0
6402,u9BMfhLT0YFzglArKoOgig,0.0,0.0,0.0,0.0,0.06,0.0,0.28,0.04,0.01,0.37,0.11,0.13,0.0
6403,nlmiBuCarr1nY75EoVYXbw,0.0,0.0,0.0,0.02,0.29,0.0,0.27,0.1,0.0,0.04,0.02,0.25,0.0
6404,6XboKZZWXhpArpk7EEzQrA,0.0,0.0,0.0,0.02,0.31,0.0,0.34,0.03,0.04,0.08,0.01,0.16,0.0
6405,PQePIKgvrRNKyHPbQQhbxg,0.0,0.0,0.0,0.02,0.13,0.0,0.23,0.05,0.01,0.19,0.13,0.18,0.0
6406,r4bvM4sGoF0dnNncaPYT3A,0.0,0.0,0.0,0.04,0.13,0.0,0.33,0.02,0.01,0.19,0.0,0.24,0.0
6407,d_g3MH1ioy-toJtzfB1AyQ,0.0,0.0,0.01,0.04,0.4,0.0,0.18,0.13,0.0,0.0,0.0,0.19,0.0
6408,hUBo9c9eUtIF_IjvtZyqtQ,0.0,0.0,0.0,0.0,0.6,0.0,0.06,0.17,0.0,0.13,0.0,0.0,0.0
6409,S8aBEc598eW-TkTNtfhKtQ,0.0,0.0,0.0,0.01,0.15,0.0,0.2,0.08,0.01,0.24,0.02,0.24,0.0
6410,d9KVXWGBCB8qQkM6YNrCbw,0.0,0.0,0.0,0.04,0.25,0.0,0.25,0.06,0.0,0.15,0.02,0.19,0.0
6411,rsRAsi733b9XNZxxPflTwQ,0.0,0.0,0.0,0.03,0.14,0.0,0.29,0.04,0.01,0.1,0.0,0.28,0.0
6412,gI3OnMMvVbu5VDHtonfg6g,0.0,0.0,0.0,0.04,0.45,0.0,0.23,0.09,0.01,0.08,0.0,0.08,0.0
6413,R7KWAIYDWr5qxclRK9iIUQ,0.0,0.0,0.0,0.03,0.51,0.0,0.23,0.11,0.01,0.0,0.0,0.08,0.0
