,GSV_ID,Person,Bike,HeavyV,LightV,Facade,WindowOpening,Road,Sidewalk,StreetFurniture,GreeneryTree,GreeneryGrass,Sky,Nature
4663,AoIxkpDYWIYkPVwviPSfmw,0.0,0.0,0.0,0.02,0.04,0.0,0.36,0.03,0.0,0.27,0.01,0.25,0.0
4664,GkHwlqvy4-uUv7Rnc7B60Q,0.0,0.0,0.0,0.04,0.26,0.0,0.32,0.06,0.0,0.18,0.02,0.11,0.0
4665,ogUweipJRGB0CBybrAwIZg,0.0,0.0,0.0,0.03,0.22,0.0,0.22,0.09,0.0,0.24,0.05,0.12,0.0
4666,Pgx8dWFNHx3igBRcj231FA,0.01,0.0,0.0,0.05,0.33,0.0,0.09,0.14,0.01,0.16,0.01,0.11,0.01
4667,CJXeQ30rntcFPBXhGExddg,0.0,0.0,0.0,0.03,0.26,0.0,0.28,0.06,0.02,0.09,0.01,0.23,0.0
4668,RrDpywBMsDmLYeXJd99Hww,0.0,0.0,0.0,0.0,0.59,0.02,0.01,0.22,0.02,0.03,0.01,0.08,0.0
4669,2nnDvRkGi1nk83nBMUH96Q,0.0,0.0,0.0,0.09,0.33,0.0,0.23,0.02,0.0,0.04,0.02,0.23,0.0
4670,DYWWd0GZwAA5uh5BhaZM3A,0.0,0.0,0.0,0.05,0.46,0.0,0.17,0.08,0.0,0.16,0.01,0.02,0.0
4671,uMW5Akyl_mvJ4932RtLmkw,0.0,0.0,0.0,0.06,0.17,0.0,0.3,0.05,0.01,0.1,0.0,0.26,0.0
4672,c3IT3M80T51xVv3jv09ILw,0.0,0.0,0.0,0.08,0.22,0.0,0.2,0.05,0.04,0.11,0.01,0.23,0.0
4673,NQIb9eHOhN6Apy4q3zayuA,0.0,0.0,0.0,0.09,0.2,0.0,0.19,0.02,0.0,0.06,0.08,0.3,0.04
4674,vYkgSRJg5E2bvlDhgEp4rg,0.0,0.0,0.0,0.12,0.45,0.0,0.15,0.01,0.0,0.04,0.03,0.16,0.0
4675,8mXGJgY43IjND3Ji0dgq3w,0.01,0.0,0.0,0.04,0.49,0.0,0.12,0.09,0.01,0.06,0.03,0.14,0.0
4676,CAoSLEFGMVFpcFBPb1N2VGVQWjczNGY2T2Jldk5FMXFRWTFhbE5ISk9qVFdlX09n,0.0,0.0,0.09,0.01,0.34,0.0,0.15,0.2,0.05,0.01,0.0,0.12,0.0
4677,CAoSK0FGMVFpcE9NYWNrcjRwSk9TMmZFYlhtQWt0ekh1ZjBiRWdiZnFfejFLMWc.,0.01,0.0,0.01,0.02,0.4,0.0,0.01,0.02,0.01,0.16,0.0,0.04,0.0
4678,ZYgcA065aNwPm6GZouVFbQ,0.01,0.0,0.0,0.02,0.32,0.0,0.18,0.19,0.01,0.16,0.0,0.09,0.0
4679,pu-LdAZ2hpPBOlnr_SnQng,0.0,0.0,0.0,0.08,0.39,0.0,0.12,0.08,0.0,0.1,0.05,0.13,0.0
4680,yotbLATtjYiXBhMfFwmWkA,0.0,0.0,0.0,0.02,0.3,0.0,0.14,0.02,0.0,0.16,0.0,0.16,0.0
4681,i9pXZCtLAr6zmfxBg1ksAg,0.0,0.0,0.0,0.04,0.02,0.0,0.15,0.0,0.0,0.25,0.0,0.44,0.0
4682,sfrDP3gaeKUxDSn2sq_msA,0.0,0.0,0.0,0.05,0.14,0.0,0.34,0.01,0.0,0.19,0.01,0.23,0.0
4683,93j9X99ELWd_eEEgqz6uQQ,0.0,0.0,0.0,0.02,0.27,0.0,0.38,0.02,0.01,0.07,0.01,0.2,0.0
4684,Do62YgjoAGv8tjdcWTlxqQ,0.0,0.0,0.0,0.0,0.47,0.0,0.18,0.18,0.01,0.02,0.0,0.13,0.0
4685,9ZdDRrSXlwVem516pAD7Iw,0.0,0.0,0.0,0.09,0.3,0.0,0.1,0.13,0.01,0.17,0.01,0.14,0.0
4686,c9wDIA7Ek3jIBSkwVA0wiw,0.0,0.0,0.0,0.06,0.15,0.0,0.31,0.01,0.0,0.1,0.01,0.28,0.0
4687,lNN8P36tzVmkd5v6JJePpQ,0.0,0.0,0.0,0.01,0.38,0.0,0.31,0.07,0.0,0.07,0.0,0.13,0.0
4688,uvQ3OlefcEuj657sxFNdhA,0.0,0.0,0.0,0.01,0.12,0.0,0.3,0.02,0.0,0.24,0.1,0.2,0.0
4689,SbkcMXPtuK1CMtKyCMqg4A,0.0,0.0,0.0,0.11,0.22,0.0,0.2,0.0,0.0,0.16,0.12,0.16,0.0
4690,DZcihEIDWQWUUaRzMabRIw,0.0,0.0,0.0,0.06,0.49,0.0,0.3,0.02,0.0,0.01,0.0,0.11,0.0
4691,SyIyupljko7WuDGdhVIN7A,0.02,0.0,0.01,0.07,0.44,0.0,0.1,0.2,0.03,0.09,0.0,0.04,0.0
4692,Ds8qOnMTzCJ7M_FFHYjD3g,0.02,0.0,0.03,0.02,0.55,0.0,0.18,0.07,0.01,0.0,0.0,0.11,0.0
4693,iY6o83DNdxzKBg5kR_dVuQ,0.0,0.0,0.0,0.0,0.36,0.0,0.35,0.0,0.0,0.01,0.0,0.22,0.0
4694,x7HOAI1-UPhZWCLUk7dGYQ,0.04,0.0,0.0,0.01,0.54,0.0,0.24,0.1,0.01,0.0,0.0,0.05,0.0
4695,vvMDMxUOlwNd2ItduxRf7w,0.0,0.0,0.0,0.06,0.37,0.0,0.21,0.12,0.02,0.04,0.01,0.15,0.0
4696,w4EXj3JmMAOVWDAl6gvHJg,0.0,0.0,0.01,0.06,0.31,0.0,0.27,0.07,0.03,0.03,0.0,0.21,0.0
4697,g_N7zBfIf0xYj29alJpROQ,0.0,0.0,0.0,0.02,0.21,0.0,0.33,0.07,0.01,0.05,0.01,0.26,0.0
4698,867IKmNuQegGr9wQPPB1TA,0.0,0.0,0.0,0.01,0.07,0.0,0.24,0.06,0.0,0.31,0.09,0.17,0.0
4699,6wNLioi-JxLOcCQStm5c_Q,0.01,0.0,0.0,0.06,0.35,0.0,0.22,0.13,0.0,0.17,0.0,0.04,0.0
4700,u6nRGVSdeIP0sNUNiplvfA,0.0,0.0,0.0,0.07,0.0,0.0,0.24,0.0,0.01,0.42,0.03,0.16,0.0
4701,2IgAku42V3aK58rkG2WrZw,0.0,0.0,0.0,0.01,0.09,0.01,0.26,0.05,0.03,0.17,0.04,0.26,0.0
4702,t9AFDbIBheIMG2zikp1Nfw,0.0,0.0,0.0,0.04,0.33,0.0,0.31,0.01,0.0,0.02,0.0,0.27,0.0
4703,JwwH4ovuvdyAqoDtfyRdEA,0.0,0.0,0.0,0.02,0.15,0.0,0.27,0.04,0.0,0.15,0.06,0.29,0.0
4704,BVl5eUlRX_uBsU_a091BSg,0.0,0.0,0.0,0.05,0.41,0.0,0.22,0.11,0.0,0.07,0.0,0.13,0.0
4705,UIMhTy51-MNwaTsMVbBE4Q,0.0,0.0,0.0,0.05,0.07,0.0,0.25,0.02,0.01,0.22,0.07,0.23,0.0
4706,H3x4kmfhLdkaOt_p12l4qQ,0.0,0.0,0.0,0.0,0.57,0.0,0.17,0.09,0.01,0.0,0.0,0.15,0.0
4707,if-waYJi2hfdTnGzPCg8SQ,0.0,0.0,0.0,0.02,0.37,0.0,0.28,0.08,0.01,0.02,0.0,0.2,0.0
4708,_na9Kf8pNRzd5J_U4DEjwA,0.0,0.0,0.0,0.1,0.32,0.0,0.18,0.02,0.0,0.14,0.05,0.16,0.0
4709,el4Kk9IuYiJv5E89K-XZpg,0.0,0.0,0.0,0.03,0.19,0.0,0.27,0.07,0.0,0.25,0.04,0.13,0.0
4710,RIvvLJKklgeNSIn_2WJU9g,0.0,0.0,0.0,0.01,0.45,0.0,0.26,0.13,0.0,0.04,0.01,0.1,0.0
4711,siUKE_DrsEQUhd_0PtzCiQ,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.32,0.07,0.32,0.0
4712,wtMym0Uam2mtS3-EzHXejg,0.0,0.0,0.0,0.05,0.26,0.0,0.31,0.04,0.01,0.11,0.03,0.18,0.0
4713,Z93zhacrK5adPT-88CiNBQ,0.0,0.0,0.0,0.01,0.58,0.0,0.14,0.13,0.01,0.05,0.01,0.06,0.0
4714,8JSgK-ccnrG43Ae0gIad4A,0.0,0.0,0.0,0.04,0.05,0.0,0.34,0.02,0.01,0.28,0.0,0.24,0.0
4715,ErydftLhIFlNI1A5f_zzQA,0.0,0.0,0.0,0.05,0.4,0.0,0.18,0.11,0.0,0.06,0.02,0.14,0.0
4716,csGwrdBwsmfNZ50S8-MGdA,0.0,0.0,0.0,0.13,0.56,0.0,0.13,0.03,0.02,0.02,0.0,0.09,0.0
4717,jU8brJGwF7VE4LP8AItz4g,0.0,0.0,0.0,0.0,0.07,0.0,0.19,0.06,0.0,0.3,0.03,0.24,0.0
4718,8MVTrLLBaOwPoBwXaSf6SA,0.0,0.0,0.0,0.02,0.42,0.0,0.26,0.1,0.0,0.04,0.0,0.13,0.0
4719,0q9Fk8NGUr3oGevi2u0yzg,0.0,0.0,0.0,0.03,0.28,0.0,0.23,0.05,0.0,0.15,0.04,0.16,0.0
4720,Cm997J5kAC50Da1UirD12Q,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.41,0.04,0.18,0.0
4721,70lHMbmF-41R2S6Yllt-sQ,0.0,0.0,0.0,0.04,0.5,0.0,0.18,0.12,0.01,0.0,0.0,0.14,0.0
4722,ZM7iZ1BxpbflMnsEO2Y1gQ,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.49,0.02,0.13,0.0
4723,oOGe_1eNWyp6rHWKruLpQA,0.0,0.0,0.0,0.01,0.29,0.0,0.29,0.1,0.0,0.07,0.03,0.21,0.0
4724,cFGps0AVJrOPfFCPrndHRw,0.0,0.0,0.0,0.02,0.28,0.0,0.32,0.06,0.01,0.11,0.02,0.19,0.0
4725,MnoNDL3i7Y_1LV7EHDiAWw,0.0,0.0,0.0,0.02,0.16,0.0,0.27,0.11,0.0,0.22,0.02,0.18,0.0
4726,aZ3Hk3_Po2YI28LrqjUCSw,0.0,0.0,0.0,0.01,0.03,0.0,0.4,0.0,0.0,0.02,0.0,0.43,0.0
4727,nyPC6OLUefLYemWXV_is1g,0.0,0.0,0.0,0.0,0.01,0.0,0.35,0.0,0.0,0.1,0.0,0.43,0.0
4728,1FMVdu-aSrBKN9kfuCwbuw,0.0,0.0,0.0,0.05,0.04,0.0,0.16,0.0,0.0,0.24,0.22,0.21,0.0
4729,0jnBdPRl40Af39Gg9dJocg,0.0,0.0,0.0,0.1,0.49,0.01,0.07,0.09,0.0,0.09,0.01,0.06,0.0
4730,eDDarlDeHGBG79PEVg4GMA,0.0,0.0,0.0,0.01,0.12,0.0,0.3,0.0,0.0,0.21,0.0,0.26,0.0
4731,vqRjPsFQe7KOXHFrx3upTQ,0.0,0.0,0.0,0.01,0.44,0.0,0.33,0.01,0.0,0.0,0.0,0.16,0.0
4732,jKXByX3ZeQHKfV7uqlkCmQ,0.0,0.0,0.0,0.06,0.15,0.0,0.29,0.02,0.0,0.17,0.02,0.26,0.0
4733,KZbrTqjH3vDm0-1KfG97ww,0.01,0.0,0.0,0.01,0.32,0.0,0.23,0.12,0.0,0.16,0.0,0.11,0.0
4734,FveHH-yM76nZWhRRtim3DA,0.0,0.0,0.0,0.01,0.17,0.0,0.23,0.07,0.01,0.23,0.0,0.16,0.0
4735,m8odyst19v31AhGRsqONbg,0.0,0.0,0.0,0.02,0.35,0.0,0.16,0.12,0.01,0.03,0.0,0.11,0.0
4736,wLQV21TpNW2fR5GKhYMtyA,0.0,0.0,0.0,0.03,0.39,0.0,0.37,0.0,0.0,0.03,0.01,0.13,0.0
4737,oSBKtIAQvgk5Im2ufAAxuw,0.02,0.0,0.0,0.07,0.35,0.0,0.16,0.15,0.02,0.16,0.01,0.07,0.0
4738,7LQYnj0iYdrFpfK7c3Lnmw,0.0,0.0,0.0,0.08,0.47,0.0,0.22,0.08,0.01,0.03,0.0,0.11,0.0
4739,k6rWRnG72iA4Sc0_whqalQ,0.0,0.0,0.0,0.0,0.08,0.0,0.2,0.01,0.01,0.26,0.15,0.24,0.0
4740,BcHb52A3Xpc4zuRIjIVxew,0.01,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4741,tu1FWm0GFabO61k6YLJC5A,0.01,0.0,0.0,0.01,0.49,0.0,0.2,0.14,0.02,0.02,0.0,0.11,0.0
4742,TeimC87_ZEadK9XUuMOxxA,0.0,0.0,0.0,0.01,0.19,0.0,0.23,0.03,0.01,0.17,0.06,0.17,0.0
4743,-oLoOoCsdvs-sB_QZ7gcTQ,0.0,0.0,0.07,0.02,0.27,0.0,0.25,0.03,0.0,0.02,0.0,0.23,0.0
4744,3yCTQbCBh2iX1xET8zKvCg,0.0,0.0,0.0,0.05,0.08,0.0,0.36,0.04,0.01,0.09,0.0,0.35,0.0
4745,UgBnbH_G-L-bqiGT0_isOQ,0.01,0.0,0.0,0.01,0.51,0.0,0.3,0.09,0.0,0.03,0.0,0.04,0.0
4746,quajVIL68_3hQTF-ACto1A,0.0,0.0,0.0,0.0,0.49,0.0,0.29,0.0,0.0,0.05,0.0,0.06,0.01
4747,MPXAAEe9-fbvbkpUJZYyCg,0.0,0.0,0.0,0.06,0.49,0.0,0.23,0.08,0.0,0.02,0.0,0.09,0.0
4748,9LCsinVvIyD12w3k2eDzrg,0.0,0.0,0.0,0.0,0.02,0.0,0.23,0.01,0.0,0.44,0.06,0.22,0.0
4749,McW66n_vQDSdMeByJE8pNg,0.0,0.0,0.0,0.01,0.0,0.0,0.26,0.0,0.0,0.44,0.04,0.21,0.0
4750,2NoYoKbvw15jg6f6LGz8tg,0.0,0.0,0.0,0.03,0.46,0.0,0.23,0.1,0.01,0.05,0.0,0.11,0.0
4751,wd0cCNqweZ39avqq4oP1-A,0.0,0.0,0.0,0.05,0.23,0.0,0.23,0.11,0.0,0.17,0.0,0.2,0.0
4752,cgr7GEm__lZa4pTdDEfGaw,0.0,0.0,0.0,0.12,0.29,0.01,0.17,0.06,0.01,0.2,0.03,0.09,0.0
4753,B0RRpUu0j3mcpJD_oIP2Rw,0.0,0.0,0.02,0.08,0.1,0.0,0.27,0.0,0.01,0.07,0.0,0.31,0.0
4754,S39CuISQjqvuLg3999SZjA,0.0,0.0,0.0,0.07,0.47,0.0,0.22,0.06,0.0,0.0,0.0,0.14,0.0
4755,tRiOylehmp2igAvkwLhrPg,0.0,0.0,0.0,0.06,0.15,0.0,0.3,0.08,0.0,0.18,0.02,0.2,0.0
4756,C5FI_Wa_TlTuyl0ZxBGV_w,0.0,0.0,0.0,0.05,0.14,0.0,0.25,0.0,0.0,0.1,0.12,0.29,0.0
4757,fGjSGpmtY2NpJpsggT4txw,0.0,0.0,0.0,0.01,0.17,0.0,0.35,0.01,0.0,0.06,0.0,0.3,0.0
4758,TZZI96oAx0K3rptvVOzugg,0.0,0.0,0.0,0.02,0.18,0.0,0.07,0.13,0.01,0.25,0.04,0.07,0.0
4759,GBtz9ookc_Q3Hi58IF8Jbw,0.0,0.0,0.0,0.03,0.41,0.0,0.19,0.1,0.0,0.07,0.03,0.15,0.0
4760,iQ8dIdU_VDqCwfBEWKyCAw,0.0,0.0,0.0,0.02,0.28,0.0,0.29,0.07,0.01,0.04,0.03,0.24,0.0
4761,qkgLhAkIrQHyJxVh8NUdHg,0.0,0.0,0.0,0.01,0.47,0.0,0.3,0.07,0.0,0.0,0.0,0.15,0.0
4762,Vh2hK1PF2cprBkOVMIx3mQ,0.0,0.0,0.0,0.05,0.38,0.0,0.32,0.04,0.0,0.06,0.0,0.13,0.0
4763,v-cRkqnfzj7ci6VU25VFXg,0.0,0.0,0.0,0.05,0.44,0.0,0.2,0.1,0.0,0.02,0.02,0.14,0.0
4764,ygLuDjXQU6O6u56GIIubmw,0.0,0.0,0.0,0.02,0.04,0.0,0.4,0.0,0.0,0.12,0.03,0.36,0.0
4765,VI0GQ3gXrsRiuWouINLtzg,0.0,0.0,0.01,0.02,0.23,0.0,0.35,0.05,0.01,0.16,0.01,0.15,0.0
4766,9M3wqlS3a5NepY3Q0tcTCw,0.0,0.0,0.0,0.04,0.02,0.0,0.3,0.0,0.01,0.07,0.02,0.28,0.01
4767,AHxUmmX53ObYs-0w9_i0Ug,0.01,0.0,0.0,0.08,0.52,0.0,0.16,0.13,0.01,0.01,0.0,0.06,0.0
4768,arfVEZclzS4MA-oZfo5dzQ,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.41,0.06,0.24,0.0
4769,ORGc7TOQZizlgVDaSaN6Mg,0.01,0.0,0.0,0.08,0.48,0.0,0.12,0.07,0.0,0.02,0.0,0.23,0.0
4770,ReohTm7v4gNKqX-Ilj5z1g,0.0,0.0,0.0,0.07,0.47,0.0,0.18,0.03,0.01,0.04,0.05,0.11,0.0
4771,z7zsU7rC7fF6-nVQB-Iv8A,0.0,0.0,0.0,0.04,0.15,0.0,0.21,0.04,0.0,0.24,0.09,0.2,0.0
4772,HRxQ640GhX6BGHF5-nkgng,0.0,0.0,0.01,0.21,0.15,0.0,0.24,0.0,0.02,0.05,0.0,0.3,0.0
4773,4SAPF_pedLmPg9m2hu7rwg,0.0,0.0,0.0,0.09,0.39,0.0,0.25,0.02,0.0,0.01,0.06,0.17,0.0
4774,GQdm0aaZnf3hP9NZDi8tfg,0.0,0.0,0.0,0.03,0.02,0.0,0.2,0.0,0.0,0.39,0.11,0.18,0.0
4775,TNFvwTT1YUEUSzldVA05hQ,0.0,0.0,0.0,0.02,0.39,0.0,0.28,0.05,0.02,0.07,0.01,0.11,0.0
4776,huSYWazoQR3-G85t_kdAkQ,0.0,0.0,0.0,0.0,0.04,0.0,0.17,0.02,0.0,0.31,0.24,0.19,0.0
4777,84GKejZMaAolLQ5GjdWAfA,0.0,0.0,0.01,0.12,0.38,0.0,0.21,0.05,0.0,0.15,0.0,0.07,0.0
4778,eG2ir_nT1qzEfI5_b7Wa2A,0.01,0.0,0.0,0.02,0.49,0.0,0.26,0.09,0.0,0.0,0.0,0.11,0.0
4779,CAoSLEFGMVFpcE11OHRqSGFVODJiNDZ5cnEwcl9MeTN2S1VxeWRpbUFIOXEtbHdZ,0.0,0.0,0.0,0.0,0.83,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0
4780,-WQCOZ5tTYA_XlDBbMdYyw,0.0,0.0,0.0,0.09,0.33,0.0,0.24,0.06,0.0,0.14,0.01,0.11,0.0
4781,oxom922XYwG3VeAalT2apQ,0.0,0.0,0.02,0.01,0.09,0.0,0.33,0.03,0.0,0.23,0.06,0.22,0.0
4782,owEqR98wta9vYwhT1P0Utw,0.0,0.0,0.0,0.1,0.6,0.0,0.14,0.04,0.01,0.0,0.0,0.1,0.0
4783,ANIsP4T1eqcuQ-2fS8daCA,0.0,0.0,0.0,0.04,0.15,0.0,0.19,0.2,0.01,0.22,0.01,0.17,0.0
4784,15Q8ZuBx5F-ImW6YTA0icg,0.0,0.0,0.0,0.01,0.54,0.0,0.11,0.0,0.0,0.04,0.0,0.02,0.0
4785,Nlr3NVoQ_4-bzQZ9jNaG1w,0.0,0.0,0.0,0.11,0.13,0.0,0.17,0.04,0.0,0.23,0.01,0.2,0.03
4786,j2tJ5Yrj0-BvgjQ_JlgFVQ,0.0,0.0,0.0,0.06,0.25,0.0,0.21,0.08,0.0,0.06,0.06,0.26,0.0
4787,lZvlHbZJuyHljG5fQvPz8A,0.0,0.0,0.0,0.02,0.43,0.0,0.28,0.08,0.01,0.06,0.01,0.1,0.0
4788,5BNe5Yp1U6GE668OZUTDfA,0.0,0.0,0.0,0.02,0.2,0.0,0.3,0.0,0.0,0.16,0.0,0.21,0.0
4789,aaCoLOaRguUrkjhurh8Y-Q,0.0,0.0,0.0,0.05,0.19,0.0,0.19,0.09,0.01,0.24,0.01,0.19,0.0
4790,BWWlg1rBVcaAqvi4Kqh7Sw,0.0,0.0,0.01,0.04,0.17,0.0,0.28,0.04,0.02,0.22,0.04,0.16,0.0
4791,vGE02Ulpu4sM104rq_kR_g,0.0,0.0,0.0,0.02,0.15,0.0,0.25,0.05,0.0,0.13,0.07,0.28,0.0
4792,cm6Zp5jDbP84Q_F1omNYRA,0.0,0.0,0.01,0.02,0.02,0.0,0.23,0.0,0.0,0.38,0.0,0.22,0.0
4793,AIwlueHG2_Ettu_xsXtkhw,0.0,0.0,0.0,0.01,0.15,0.0,0.29,0.01,0.01,0.22,0.03,0.23,0.0
4794,sC7IA9fzdSRB2bVLkycsfA,0.0,0.0,0.0,0.0,0.12,0.0,0.23,0.03,0.0,0.26,0.08,0.14,0.0
4795,GJ7a2zNw_lwwRYjXVKdjkg,0.0,0.0,0.0,0.0,0.24,0.01,0.13,0.14,0.0,0.14,0.03,0.2,0.0
4796,dbRnZindvMi3M1C03_HREA,0.0,0.0,0.0,0.01,0.08,0.0,0.3,0.04,0.0,0.29,0.02,0.19,0.0
4797,aHM8xoa3KdQO1vtg3rOu_w,0.0,0.0,0.0,0.01,0.31,0.0,0.32,0.07,0.01,0.05,0.01,0.21,0.0
4798,Fb-bhNFTZ8X6ZozhsP0jjQ,0.0,0.0,0.0,0.02,0.02,0.0,0.23,0.01,0.0,0.39,0.08,0.18,0.0
4799,R_0v7Op5Y2D0E0BCKBEhhg,0.0,0.0,0.0,0.01,0.26,0.0,0.13,0.13,0.01,0.22,0.08,0.11,0.0
4800,fppdzgtBeb1oQV2MI2o0lg,0.01,0.0,0.0,0.01,0.44,0.0,0.16,0.13,0.0,0.2,0.0,0.03,0.0
4801,CAoSLEFGMVFpcE14RDVnQ2JLNV85N2NHTkoxQjJmb0g1bnktVEE1dmlfQl9PQUZf,0.02,0.0,0.0,0.01,0.54,0.0,0.23,0.07,0.0,0.09,0.0,0.01,0.0
4802,GLydBC_rkGjR8eD902zfSg,0.0,0.0,0.0,0.01,0.12,0.0,0.29,0.02,0.0,0.1,0.04,0.34,0.0
4803,QY8kQpcMj7L_L9RdN5xhsg,0.0,0.0,0.0,0.03,0.37,0.0,0.27,0.06,0.01,0.06,0.0,0.17,0.0
4804,s1DBRxRr-IaQcGMk9DkcrA,0.0,0.0,0.0,0.01,0.08,0.0,0.22,0.0,0.01,0.14,0.14,0.32,0.02
4805,oIwtw9LSaBL-IhozEgMsBw,0.07,0.01,0.0,0.0,0.28,0.0,0.26,0.06,0.01,0.02,0.0,0.2,0.0
4806,8I6rUUxZKEvo5Cc7c3Hk0g,0.0,0.0,0.0,0.1,0.4,0.0,0.16,0.08,0.0,0.06,0.02,0.18,0.0
4807,b5_UHrXnqsS_s9eVzi3r7Q,0.01,0.0,0.04,0.0,0.16,0.0,0.31,0.07,0.01,0.14,0.0,0.2,0.0
4808,CAoSLEFGMVFpcE1XZDl1Qm5ZMV9tYXRCN0pac24wbnhoZTNINHMyTlRYYWRXR2pk,0.0,0.0,0.0,0.0,0.22,0.01,0.0,0.17,0.03,0.21,0.21,0.09,0.0
4809,skeKJ6n5MpCppSXsLNGAcw,0.0,0.0,0.0,0.03,0.01,0.0,0.33,0.04,0.01,0.29,0.06,0.23,0.0
4810,d5U_fjeOYIieCHYg1YbLcw,0.0,0.0,0.0,0.08,0.45,0.0,0.25,0.07,0.0,0.04,0.0,0.1,0.0
4811,RZ8iPMB3RwWCyjrQoSo1YQ,0.0,0.0,0.0,0.06,0.17,0.0,0.29,0.07,0.02,0.14,0.0,0.21,0.0
4812,i0cva7uK3dS6nY_PWQCuew,0.0,0.0,0.0,0.04,0.41,0.0,0.18,0.15,0.02,0.05,0.0,0.13,0.0
4813,zyU8aiRrwqJVC_OpZKNmRA,0.0,0.0,0.0,0.03,0.2,0.0,0.35,0.02,0.0,0.09,0.01,0.26,0.0
4814,sVyqs3Bwcj2t1MIwpxUB5w,0.0,0.0,0.0,0.01,0.03,0.0,0.34,0.01,0.02,0.19,0.07,0.22,0.0
4815,9ri3ieAiaNssHmZAZHIv6w,0.0,0.0,0.0,0.08,0.36,0.0,0.11,0.05,0.0,0.03,0.11,0.2,0.0
4816,ycKtIb_T4PYupOa-XQcBKQ,0.0,0.0,0.0,0.03,0.28,0.0,0.21,0.12,0.0,0.17,0.04,0.12,0.0
4817,8cghmseSZY8CwKpC0s2rsg,0.0,0.0,0.0,0.05,0.1,0.0,0.22,0.04,0.0,0.22,0.11,0.22,0.0
4818,4dz5W1IlCMe8laV5G9sDiA,0.0,0.0,0.0,0.04,0.08,0.0,0.21,0.02,0.02,0.07,0.17,0.36,0.0
4819,DyjPXlchLjOEV91KYY7f9w,0.01,0.0,0.0,0.03,0.47,0.0,0.3,0.07,0.01,0.01,0.0,0.11,0.0
4820,AvVZ1LNYhjqEwjiuWLES8A,0.0,0.0,0.0,0.09,0.45,0.0,0.2,0.05,0.0,0.02,0.03,0.1,0.0
4821,JMTuzz6KwKeBhmwyqzFfQA,0.0,0.0,0.0,0.01,0.42,0.0,0.18,0.06,0.0,0.19,0.01,0.11,0.0
4822,3CnKE8C3x0c268ZvIaSeGg,0.0,0.0,0.0,0.01,0.06,0.0,0.36,0.02,0.01,0.14,0.0,0.34,0.0
4823,vfQIji_TgFo2bloHzBXyRQ,0.0,0.0,0.0,0.03,0.24,0.0,0.24,0.14,0.01,0.27,0.0,0.05,0.0
4824,wSuGSJ91XuW-_OijHMr3IQ,0.0,0.0,0.0,0.07,0.26,0.0,0.28,0.04,0.01,0.02,0.0,0.26,0.0
4825,EmNyxdMtfHbkZCY8BEejWQ,0.0,0.0,0.01,0.03,0.22,0.0,0.26,0.11,0.01,0.18,0.01,0.11,0.0
4826,W7437RnYLozx5INpW6jvEA,0.0,0.0,0.0,0.01,0.27,0.0,0.11,0.14,0.01,0.25,0.05,0.07,0.0
4827,pMNd3XfaTMy9QF9I-B5-Pg,0.0,0.0,0.0,0.04,0.47,0.0,0.2,0.12,0.0,0.08,0.0,0.06,0.0
4828,s9QGZolfRg-1palZdyDbvg,0.0,0.0,0.0,0.02,0.16,0.0,0.37,0.02,0.0,0.15,0.01,0.24,0.0
4829,dGyzkOx6JcWArgE7QOd0uw,0.0,0.0,0.01,0.06,0.43,0.0,0.22,0.1,0.0,0.02,0.0,0.15,0.0
4830,i0RdA27gvgJcZV--1psFiA,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.58,0.06,0.1,0.0
4831,1-89CwLeRBP2lkxqi5g2Pg,0.0,0.0,0.0,0.04,0.13,0.0,0.15,0.03,0.01,0.35,0.06,0.17,0.0
4832,sXe1Kg02U3_p86axf8jTpA,0.0,0.0,0.0,0.0,0.33,0.0,0.05,0.06,0.01,0.28,0.03,0.01,0.0
4833,3qJC1tHB-Ef4mE9PplO6HQ,0.0,0.0,0.0,0.02,0.28,0.0,0.32,0.06,0.0,0.04,0.02,0.23,0.0
4834,gny0IgWhiCBcie1pWN5ahw,0.0,0.0,0.0,0.06,0.19,0.0,0.12,0.06,0.01,0.31,0.07,0.1,0.01
4835,Bf40CC8aqCAQeZpV3AimwQ,0.0,0.0,0.02,0.08,0.39,0.0,0.28,0.04,0.01,0.13,0.0,0.05,0.0
4836,GX4bPAPcymUduZhIHjvDig,0.0,0.0,0.0,0.03,0.27,0.0,0.16,0.16,0.01,0.22,0.03,0.07,0.0
4837,AUDGZdz9wJu6bxFq2JFXXQ,0.0,0.0,0.0,0.01,0.28,0.0,0.33,0.05,0.01,0.1,0.0,0.2,0.0
4838,MNYUlUYmx079CT6Md9whKg,0.0,0.0,0.0,0.01,0.01,0.0,0.29,0.0,0.0,0.05,0.06,0.45,0.1
4839,ejh2ykIQPdRHBtYJqXb8QQ,0.0,0.0,0.0,0.1,0.6,0.0,0.04,0.09,0.0,0.13,0.02,0.0,0.0
